formula,space_group,formation_energy_per_atom
Au2Fe4,I4/mcm,0.4657313841943183
EuTa,Fm-3m,1.9821528238551585
KGe3,Immm,0.22511370991339819
NbNi2,I4/mmm,-0.2620564037436684
PdTa,P4/mmm,-0.2949298433654892
Ag12P17,I-43m,0.12073842480630602
BaP3,Pm-3m,1.7239127617203445
Ba4Rh2,Cmcm,-0.03275576953388123
Al2Cu4,Cmcm,-0.08296684523922397
FeGe3,Pm-3m,0.5245141898888992
Al3Ca,Pm-3m,-0.14854981075792262
Al17As12,I-43m,0.018771624295947108
Cu17In12,I-43m,0.25141563145785945
Au2Br,I4/mmm,0.27182522204908377
CeCu5,P6/mmm,-0.15029469049054356
Rh2W2,Pmma,-0.1634060966863391
NbNi2,I4/mmm,-0.29722451300507063
MoW3,Pmm2,0.48387521118375076
MoW2,I4/mmm,-0.005416802691463829
Fe3Br,Pmmm,0.8483269798622297
AlMo,Pm-3m,0.07694412655988803
Ca4Ge,Im-3m,-0.11808236703135364
Na4Sr,Im-3m,0.37684920472140976
Ag4Sr2,Fd-3m,-0.22525569941402837
Au3P4,I4/mmm,0.006483111317216128
Ir2Mn44,Fd-3m,0.10659038149183461
PAs3,Immm,0.4020973050781125
Al2Pt2,Pmma,-0.9410388965392071
Ni3P,Immm,-0.3095052203257662
Au2Sb2,Fd-3m,0.2069522440366871
In2Nb,Fm-3m,0.5931966225101638
Pd6P2,Cmcm,-0.051785964776743576
FeMn5,F-43m,0.1748406066285154
NaSb3,Immm,-0.05258640335524278
MoYb,P4/mmm,0.5927353378973717
Au2V2,P4/nmm,0.024942844223685867
In11Sr3,Immm,-0.3222818449235483
BaIn3,P4/mmm,-0.29742471958440264
BaW5,Amm2,0.8998810528593069
Na2Pd6,I4/mmm,-0.003980083445281224
FeMn3,Cmmm,0.10014858113035707
Ga8Pt16,Pmma,-0.5462447081338079
AlFe3,Immm,-0.18974154793683784
Mn12Sb12,Pbcm,0.15415559427513634
Fe3Pd,Cmmm,0.08729605322604961
Rh5As,F-43m,0.47011667325851647
Mn2Ta4,I4/mcm,-0.018277238229188697
Nb4V,I4/mmm,0.8560605500979136
Al4Ba3,I4/mmm,0.02920336680849037
Ca4Nb,Im-3m,0.7438121018970222
Sn8I32,Pa-3,-0.5442849740864955
V12W4,Pnma,0.12956156673113917
Al2Nb6,P6_3/mmc,-0.06888698412565297
K3Pd,Immm,0.09026296907029252
Al3Sb,P4/mmm,0.17068124136742302
Ca5Ge,F-43m,0.27465643305364235
K2Pd4,Pnnm,0.958128436165806
Au3Sn,Fm-3m,-0.05481058078403178
MoSr,P4/mmm,1.4422288245039052
NiGe5,P4/mmm,0.1534593577210206
Ga4Mn8,Pa-3,0.8996624400047596
Ca3V,P4/mmm,0.6160135411991172
Fe3Nb,Fm-3m,-0.07220450879484197
AcMo,Pm-3m,0.9356001187860983
SbP,Fm-3m,0.08116249207909032
Mo8Ni4,Pa-3,0.7993973341064257
Al3Pb,Pm-3m,0.27505126994040685
Mo6W2,Cmcm,0.45080759295668926
CsYb,R-3m,0.2117052403539379
Pd2P2,Cmme,-0.07488980373995258
Ag5Pt6,P1,0.037837224941607156
Ba4Fe2,C2/m,0.9680279891977884
PdSn2,I4/mmm,-0.31966292775849386
GeAs,Immm,0.208114042910724
Al2In,I4/mmm,0.15664959029551184
Cu2Pt6,I4/mmm,-0.11426713696825352
MnSb2,Immm,0.15047479224152957
Ba4In,Im-3m,0.14517321769307578
Ni4Ta16,I-43m,0.5509188345813755
AlNi3,Immm,-0.4056051678421566
Ga3K,Cmmm,0.3125029998473985
Na2Pd,Immm,-0.05903568752786903
K3Ta,Cmmm,1.1691466944339015
AlMn4,Im-3m,1.0088517611435919
Al3Ge,Fm-3m,0.07076071752186763
Ba4Ir12,Pnma,0.1362202141754807
Ba2In4,Fd-3m,-0.43527458213803616
Ir2Mo,Fmmm,3.5922447122469983
IrMo,Fm-3m,0.792264955653728
Na3Rh,Immm,0.32914770455773024
Al4Ge8,Pa-3,0.26441002968675714
Au6K2,Pmmn,-0.19024024340861612
Al2V6,I4/mmm,-0.08452969565546642
EuNi,Fm-3m,-0.03016082711155299
KTa2,I4/mmm,1.0546119539189647
Cu2Pb,I4/mmm,0.2598637746294485
Ge4P2,C2/m,0.2094131892536352
Na4Pd2,Cmcm,-0.05977928156617137
CuGa4,I4/m,0.03940273297595809
AgSn2,I4/mmm,-0.0007098658300653445
UBr,Fm-3m,-0.3985207269096849
Fe2Sb4,I4_1/amd,0.4788135614246241
Mo6V2,Cmcm,-0.09997536293799492
Ta3Sb,P4/mmm,-0.025182908104410373
IrMo2,Immm,-0.013815246551965052
AlSb2,I4/mmm,0.14506808609127297
Au3Sb,Pm-3m,0.42174778243872435
Pd5Sn,P4/mmm,-0.2280325911464439
CaV,P-6m2,1.073180324298205
CuIr4,I4/mmm,0.5356091929971001
Ba3In,P4/mmm,-0.211620368678886
AcV3,I4/mmm,0.9571918969526045
Al16Mn4,I-43m,0.301063565326821
AuGa,P-6m2,-0.07832882796493212
Ca7Ge,Fm-3m,-0.014346979622109401
Nb8Ni,I4/mmm,-0.021468612924157544
Au4V,Im-3m,0.5053051396209789
In2Mo2,Pmma,0.4014679899582596
Al3Sn,Fm-3m,0.14521205324744413
Ni24Ta5,I-43m,-0.16750053129473683
Ni2Ge4,Cmcm,0.1023729698401296
Rh3Sb,P4/mmm,0.03822497134647218
AlMo3,Immm,-0.09969642599995154
Ir2Sb2,P4/nmm,0.1139587402132296
V8W4,Pnma,0.05289666108996135
Ir8Mo22,P4_2/mnm,0.001909700195545838
WBr,Cmmm,1.3029400096117927
Ga10V12,P6_3/mmc,-0.20511928510401975
Au3Br,Immm,0.2829069902830432
FePd3,Pmmm,-0.0949810401407154
Fe8Ga4,Pnma,-0.12295665622147094
AuNi,P-6m2,0.17884394085358934
In16Sn4,I-43m,0.0889102016768188
Pd2Sm2,Cmcm,-1.1939658947664817
RhSb,F-43m,-0.13742664343464206
InNi2,I4/mmm,-0.020624698773580974
Rh3Ge,Fm-3m,-0.19883141556421347
Al2Fe2,Cmcm,-0.16596211271382177
K5Sr24,I-43m,0.1030625836751013
In2Mn6,I4/mmm,0.3305705497817044
Ba4In5,I4/mmm,-0.2514774306094741
Al2Fe4,Cmcm,-0.22729302464712595
Ge5As3,Cmmm,0.3379859815522268
Fe2Na6,P6_3/mmc,0.6521293141597573
Pd4Sb2,I4/mcm,-0.3088773544865653
Ag2Sr,Fm-3m,0.13126740735171527
KGe3,Pm-3m,0.3174478618796499
Mo2Nb2,Imma,-0.12061562626904276
Ga12Ir6,Cmcm,-0.4391570030411695
Al4Mn,Im-3m,-0.07284051026384404
PtRh7,Fm-3m,0.0031784187286820753
MoV3,Fm-3m,-0.06319050485464217
SbP3,Cmmm,0.5203529482374165
Al2Mn4,Fd-3m,-0.04782079254013046
NiTa4,Im-3m,0.7637822265224969
NbPd3,I4/mmm,-0.4390642868602672
Sn2Ta6,Pm-3n,-0.11224871947222503
InMo2,I4/mmm,0.1640907388659277
NaSr,P4/mmm,0.02406830294210205
Fe2V6,P6_3/mmc,0.12335538299750404
Au8Cu16,Fd-3m,0.1460925404133319
SnBr3,Fm-3m,-0.28611922292114667
TaSb4,I4/mmm,1.331670094197225
Al3Ba,P4/mmm,-0.03824743311306111
CuW3,Pm-3m,3.1041706291605253
BaBr,F-43m,-1.499596806424356
SbP2,I4/mmm,0.08280775105999776
AlP,Fm-3m,-0.36918384085007094
CaCr,Fm-3m,1.1122408963636339
CuIn7,Fm-3m,0.11001491628638282
PdYb,P-6m2,-0.6517078910153504
Na2Rh4,Fd-3m,0.2568463173101829
Mn2Sb2,I4_1/amd,0.3028448297486399
Pb4P2,Cmcm,0.059811794956641386
Ba2Ge6,I4/mmm,-0.02184572438906196
Fe4Pb4,Pnma,0.756893538735766
TaP2,I4/mmm,-0.5639764310451021
Mn6Pd2,Cmcm,0.1800065618612514
Pt2V2,Imma,-0.44158673274750093
Cu8P4,I4_1/amd,0.042999681038118354
AcPb,P-6m2,-0.26554078945294
In2Pt,Fm-3m,-0.49130411712463307
AlFe2,Fmmm,-0.13434409266252345
Pd2V2,Pmma,-0.17153857379555149
Au10Ni6,I4/mcm,0.18282349821582855
Ca3Nb,Pm-3m,0.6314967539345484
Pt4V12,Pnma,-0.16420232305855365
Na2Pt2,Cmcm,-0.06538401237127989
Ag4Pt7,P1,0.03267273967035387
CsIr,R-3m,1.543183644474976
Ni3P,Pmmm,-0.18974121353553652
InMo8,I4/mmm,0.3558672096246924
Ag3Ni,Pm-3m,0.16371369087823995
AuPb3,Pmm2,0.061901490975301954
In2Br2,P4/nmm,-0.7137914213078189
Mo2Sn,I4/mmm,0.10883564978853855
In3Mn,Imm2,0.22046233727837716
K2Pd6,Pmmn,0.07098657842280076
Ag4Ir2,Fd-3m,0.8181056146560977
MnW3,Pmmm,0.38365720485180965
KGe,Fm-3m,0.7538320179509621
NiGe4,I4/mmm,0.4805487365606581
Ni3Rh3,Cm,0.059009844384226774
AuNi3,Imm2,0.16109182467172367
Sr8Br16,Fd-3m,-2.052905570554053
K3P,Pm-3m,-0.020166751089899293
Mo8W,I4/mmm,0.4258541140077057
Cu2In6,Pm-3n,0.20638962728757937
Ba2As4,Cmcm,-0.6748860622830364
Cu6Ir2,I4/mmm,0.11473528753771234
MoNb5,Cmmm,-0.03884778866361079
In4Mo,I4/m,0.3040013113251668
Mn2Rh,I4/mmm,0.06609911045193566
Ni2P2,Cmcm,-0.24442953532905065
BaNb3,Immm,1.0103358666597488
Sn3V,Cmmm,0.3710273258378747
IrK,Fm-3m,2.116775691776342
In3Mo5,Cmmm,0.38439842870848917
Al2K4,Pnnm,0.41081015137430626
Nb2As2,P4/nmm,-0.10861780265513143
Pt3V5,Cmmm,-0.40588487609086243
PbGe2,I4/mmm,0.30091338313012034
PtBi3,Pm-3m,0.11930747963493715
Ba2In4,C2/m,-0.38534855885171115
UBi,F-43m,0.7371019309004163
NaP3,Imm2,0.14601751722118372
Na3Pd,Imm2,-0.003742394334661281
AgGa5,Amm2,0.03015965910302339
Sn4W2,I4/mcm,0.16271926100090064
Ba4P,Im-3m,-0.35248574906591373
AgAu3,Pmm2,-0.026446770005579268
Cu2Mn2,Cmcm,0.3182716405481285
Pt16Rb8,Fd-3m,0.37062173018828065
Pd3V,Pmmm,-0.2222188597370307
Nb2V4,I4_1/amd,0.4616743501136291
V2Ge2,P4/nmm,-0.1990215627984675
Al5K,P4/mmm,0.15620769887463481
Au5Sb,Amm2,0.05922678311285464
Cu16Ir8,Fd-3m,0.4219933363345654
Fe6Ta4,Fdd2,-0.0447040189155075
Ag6Pt6,Cmcm,0.02616401276707414
Na4P,I4/mmm,0.20071520950167532
PdSr,R-3m,-0.37961958660850037
CrNi,R-3m,0.13380707375998746
Fe4As2,Fd-3m,0.288011546750063
CuV3,Fm-3m,0.15482104648281592
AgSr,P-6m2,-0.13519629302035474
PdV3,Cmmm,-0.10643662610830873
PbPt3,Pm-3m,-0.10467033219148902
Na2P2,P4/nmm,-0.05555340545626919
Mn2Ni4,C2/m,0.002767248560200386
Rh3Sb3,Cm,-0.1046607697727507
K2Rh2,C2/m,0.6144081499370913
P4As2,C2/m,0.05948362164621912
Sn3P3,Cm,0.05042637472167577
Mn5Pt,P-62m,-0.005013465337296926
Fe4Mo2,Cm,0.20213805123974282
Ta2W2,P4/nmm,0.2770792844412231
AgCu2,P6/mmm,0.12510595276097192
Ag3Al5,C2/m,-0.009571156509559309
Pb8W4,P6_3/mmc,1.66473616692974
Sn4Ta2,Cm,0.14599021361545658
Au2Ga2,P2_1/m,-0.1784661673921759
Au2Pb4,Cm,-0.028568380200916604
Al4Sb2,C2/m,0.11354710367186212
Ba2Mo4,C2/m,0.798092912348609
In2Ni4,Pnnm,0.12470300940331214
GaNb3,P2/m,-0.09355460982874497
Ga2Mo2,C2/m,0.0661631323981009
MnAs2,C2/m,0.02061861921497273
AgIr3,P4/mmm,0.542281572271432
PbGe,P-6m2,0.2904896866526858
Cu4Pb,I4/m,0.1948994766015133
Ni6Ta2,P6_3/mmc,-0.3485039356512374
MnBr2,P6/mmm,0.4377626537413146
Al3Ba5,Cmmm,0.04408320458923143
Pd2Rb2,P2_1/m,0.09186471254542461
Pb2Br4,C2/m,-0.9909263634597876
BaCa4,I4/m,0.026174894622918287
Pd6Pt4,P2/m,-0.026465234457786126
Sr3As,P-6m2,-0.5375330275542951
Ba2Mo4,C2/m,1.8448981239436613
Ag4Al4,C2/m,-0.05328381945615135
AgCa5,P6/mmm,0.4060559741308438
Ag2K,P6/mmm,0.0668218454550648
Au3Ba,C2/m,-0.5080526252073039
Ag4Al8,Cm,-0.006762596869836083
Mo2Sb2,P4/nmm,0.28640153262445267
Ga2As2,P6_3/mmc,0.00047894141814719404
Ag8Cu10,P6_3/mcm,0.1742051554633307
Pb2Br2,P6_3/mmc,-0.4386396634641647
In5P,P6/mmm,0.41848584297457414
Fe3Mo,P-6m2,0.29452943937421416
InV5,C2/m,0.07162160461682159
Fe4As12,P6_3/mmc,0.5230328996372631
Pb5W,P-62m,0.65817851158828
PbI2,P-3m1,-0.6703161928684889
Mn4Pt4,P6_3/mmc,0.44519752686127845
K2Br2,P4/nmm,-1.7543826600149623
Mn4W2,C2/m,0.18969867640412494
Ca2V,P6/mmm,0.7174632975963243
Al5Nb,P-62m,-0.05083437472703641
Ir2V4,C2/m,-0.3604761976714291
Nb2Ta4,C2/m,0.2829303887899736
GaAs2,P6/mmm,0.19854949650437406
Fe8Ta4,I4_1/amd,-0.043394022052549275
AlPb8,I4/mmm,0.0781345707423987
Sr4Br2,Cmcm,-0.8965013603840285
Pa3Bi,Pm-3m,-0.5498134152665202
Nb6Pd4,Fdd2,-0.1229078235475086
Pd3V,Immm,-0.23232644218582177
Mn2Pt2,P6_3mc,0.9250243933977575
W12As4,Pnma,0.43595208271427843
InNa5,P6/mmm,0.11665941345115745
Mn2V2,Imma,-0.1878639363857122
Fe3Mn,I4/mmm,0.08718045715180445
Fe6Nb2,I4/mmm,0.012755950739666844
Al2Ba4,I4/mcm,-0.016453509048030075
MoNp,P-6m2,0.5651364072757925
CeU3,I4/mmm,0.44336639959108304
SrBi,P4/mmm,-0.5781677096715216
PaP,Pm-3m,-1.3069884492665382
AgIn3,Pmm2,0.0519812957642829
Ir10Rh6,I4/mcm,0.39741733450424555
Cr6Pt2,Pm-3n,-0.02600071742409682
UP,Fm-3m,-1.1736912481073958
Ba2Pb,Immm,-0.46766888657647065
PaGe,F-43m,0.10129728521436121
Cu3W,Cmmm,0.1954342356596488
TaP5,P4/mmm,0.3120509520027319
AlK,Pm-3m,0.5512967988077919
FeNa3,P4/mmm,0.9534199227915279
Au2Nb3,C2/m,-0.07086777766260184
Mn2V2,Cmcm,0.11602970697150283
Au3Ba5,Cmmm,-0.44056820139127506
MoBr3,Pmm2,0.04303350203143008
MoSn4,Im-3m,0.19706266073325693
K6Br18,Pmmn,-0.7936805794907835
Fe4Pd6,Fdd2,-0.02347362917174962
V26W2,Fm-3c,0.413087493103449
Rh6W2,P6_3/mmc,-0.29312005977826416
Fe2Nb4,Pnnm,0.5006599812850503
Pd2Sb,I4/mmm,-0.39041579905051904
Ir16Mo14,P4_2/mnm,0.013068106790353796
Mn2Na4,C2/m,0.5916767438931417
Ni2Ge4,Pnnm,-0.14187823187987134
Ge5As,Cmmm,0.328977437833131
CaW2,I4/mmm,0.6443813081220485
AuW8,I4/mmm,0.40008323827148395
Ba5Pb,Cmmm,-0.1592093732859284
Au2Ni2,Cmcm,0.24242963678951845
BaW3,Pmm2,1.139329181823605
AcTh3,Pm-3m,0.10892935965870354
K6Rh2,I4/mmm,0.6040952700919129
Al2Pd6,Cmcm,-0.3512329465345525
Mn4W2,Cmcm,0.1197822458971262
CaAs3,Immm,-0.3502374894930931
Cu4Ta4,P2_13,0.31458683561349066
Au2Ba6,Pmmn,-0.2617753895589199
AuAs3,Immm,0.35776558406837333
K2Sn2,Pmmn,-0.001449969038261667
InBr,Fm-3m,-0.7175140965916014
Mo4Nb12,Pnma,0.18467683960382253
Au4Ni8,Pnma,0.1137680593830878
Mn4Ta5,I4/mmm,0.13918757260003012
Fe4Ga4,Pnma,0.030805024026838268
Fe3Sb,Imm2,0.44147445641710625
InMo5,P4/mmm,0.15731423256879987
PtSm,F-43m,-0.7978809406773015
Mo3W,Pmm2,0.4530177667841109
Au2Mn2,P4/nmm,0.6149682153648515
Sn4W8,Pnma,0.5256381582876166
Pb6P2,I4/mmm,0.21625534508901723
Sr2Br6,Pmmn,-1.6828241395262955
Cu8Ta4,Pa-3,1.1517740039267264
EuSb,P-6m2,-0.9332170063572685
Ba4Ta2,Cmcm,0.900999325810084
NaPt,P-6m2,-0.19672085685080543
PtGe,Fm-3m,-0.3937912816358704
Mo4P8,I4_1/amd,0.10656083587725362
Ni2Ge6,Pmmn,0.08009206539136393
Al4Ba,I4/mmm,-0.2379211242006079
MnRh5,Amm2,-0.033117302508229564
MoW,P-6m2,0.4723990886009801
Pb4P,I4/mmm,0.4434886753329195
NpTa,P4/mmm,0.4344771260857758
Sr4Br,Im-3m,-0.23786102347376037
Ag24Al5,I-43m,0.06866940662552301
Ni4Rh2,C2/m,0.04625510290633509
Mo2Nb,Fmmm,-0.07457874885920764
NpPa,P4/mmm,0.3406215882144128
Cu2Ni2,Cmcm,0.08229119710033839
Mo2Pb2,Cmme,0.4939748205054668
Na2Pb,Immm,-0.1529461556916516
Ba5W,Amm2,0.8487297015357887
NaP3,Immm,0.07620073121776905
Ni2Yb2,Pmma,-0.24160819968451008
AlTa,Fm-3m,0.46934852867823285
EuNi,Fm-3m,-0.036461087619207966
FeW7,Fm-3m,0.4130573151942798
Ni3P,Pmmm,-0.174271319347592
Pt3V,Pm-3m,-0.44511784546512434
SnBr4,Im-3m,-0.2659943161222486
Ba3In3,Cm,-0.32594968053711665
Nb3Br5,Cmmm,-0.061508105035986915
Ir2Rh4,I4_1/amd,0.30851441927549555
K4Pd2,Pnnm,0.09542860811915865
Mo5W,Cmmm,0.003243991802586758
Ca2P,I4/mmm,-0.7301065161364099
Sn2Br4,Fd-3m,0.258251974530042
Rh2As,Fm-3m,-0.47136017689186244
GaIn,Pm-3m,0.046530030779069254
Nb5Br3,Cmmm,0.5808076985533646
Mn6W2,Pmmn,0.21047459563422777
CeNi3,Pm-3m,-0.00868912088855378
CuIn3,Fm-3m,0.20762515696045192
Ba3W,Pmm2,1.2293632028874226
Ca3Nb,Pm-3m,0.6282818560868297
Pd4V4,Pnma,-0.09485957683777713
Nb4Ni2,I4/mcm,-0.16794535035966382
Ba2Sb2,Cmcm,-0.8338671201122385
AgNb3,Pmm2,0.2869369947378839
AgW2,I4/mmm,0.6495468493854482
NaSr,Pm-3m,0.019650915520073253
V2W,Fm-3m,0.870102745832483
Ag3Nb3,Cm,0.23458445477570558
Al6Br2,Cmcm,-0.07834982086599807
CuSb3,I4/mmm,0.3994996801531401
Al6Mn2,Pm-3n,-0.11383964640699684
Cu2Sb2,P4/nmm,0.09306332431475006
Au2V2,P4/nmm,0.027181270273112013
Mo2Pd,Fm-3m,1.0351696748078811
AuV,F-43m,1.0467142027706533
Fe2Ta6,P6_3/mmc,0.24747212462491497
Fe2As,I4/mmm,0.012083196995086828
Al4V2,I4_1/amd,0.2737093218978603
Pt2Sb2,Imma,-0.06420172938619295
Mn2Nb,I4/mmm,0.1324247635487564
In3V,I4/mmm,0.22762681006560026
CaGa,Pm-3m,-0.4281546413302104
NiSr,Pm-3m,0.1471746751052132
Ag6Fe2,P6_3/mmc,0.31457569848756917
FeU3,Pm-3m,0.21264948899291802
Fe2Sb6,P6_3/mmc,0.11687116552186083
Al4Pd4,Pnma,-0.7824189350264472
Mo2Sr2,Imma,0.6658938067199829
CaCu,P4/mmm,0.43931695673243754
CrSm,Fm-3m,0.5526842695973091
CuIn7,Fm-3m,0.013238372431532142
VP4,Im-3m,0.14809499148695196
Al3Mn,Pm-3m,-0.13796750778329514
Nb10Ni6,I4/mcm,-0.0928714235969963
AgSn8,I4/mmm,0.01897132651568809
Sn4Br4,P2_13,-0.37498482584032855
Mn3Pd,Pmm2,0.19651861801393977
NbRh3,I4/mmm,-0.4288553189376305
GaMn2,Fm-3m,0.8850172981825631
Au3V,Pm-3m,0.09197314107319343
Ag4Pt7,P-1,0.031125772548766664
K3P4,I4/mmm,-0.13947351941889405
Al4Ni4,Pnma,-0.5654812568977841
Ag2P2,Imma,0.215945692610235
TaW3,I4/mmm,0.275062910855949
Mo3Rh,I4/mmm,0.10178767297392532
KMo3,Pmmm,0.8846373431271548
NbNi2,I4/mmm,-0.2625785314750324
FeGe,Pm-3m,0.0022779541582638174
AlBa2,I4/mmm,-0.07285461992527598
K2Mo,Fmmm,4.81669369363701
Ag2Ga,Immm,-0.013722788446916212
Pt2V2,Cmcm,-0.4276564521482502
Fe2Ir,I4/mmm,-0.027856097514102156
AgSr3,Fm-3m,0.09081315734191575
AuSn7,Fm-3m,0.005540877033090474
AlV,Fm-3m,0.48519569003777185
AuV,F-43m,1.0465552052656975
K6Ge18,Pmmn,0.06724742892667616
Ba4V2,C2/m,0.6654282184353768
Ga5Nb3,Cmmm,-0.23832616874435786
Sn2W4,I4/mcm,0.8958564563297932
GeAs,P-6m2,-0.04288501329415251
Al2Ni2,Pmmn,-0.4553764697931735
EuTh,Fm-3m,1.0038452161781577
InPb2,I4/mmm,0.011044121939792243
AlBa3,I4/mmm,0.09214763979730156
Pd8V4,Pnma,-0.22380815723330252
Cu4Ge4,Pnma,0.14014918380905694
Mo6Rh2,I4/mmm,0.07485576481283296
PdV3,Cmmm,0.041631714282567955
AsI,P-6m2,0.2784186072773007
Al2Br2,Pmmn,-0.21302472913008952
CsCu,Fm-3m,0.46296426656395573
Pt4Rb16,I-43m,0.19186639055306678
Au12Sb4,Pnma,0.03097411857591581
Ga4Nb6,Fdd2,-0.14691576674239143
Nb4Sr2,Cm,0.664300873104402
Mn2Rh4,Cmcm,0.009414419685276934
FeNi,Fm-3m,0.5900486215904728
AgSr,Pm-3m,-0.033676583621431444
AgSr,Pm-3m,-0.2790911051684235
Al5As24,I-43m,0.20291429585363463
CaSn,Pm-3m,-0.6047923086631299
Al2Au,I4/mmm,-0.41161975838222453
InW3,P2/m,0.44831068907830485
Ca2Sr,I4/mmm,0.014587683969873607
Rh2Sb4,Fd-3m,0.8924790440338496
AgGa5,Cmmm,0.03458357537187121
Mn3Sr,Pm-3m,0.8495298385172907
Pt2W2,Fd-3m,0.0916570637141021
Cu4K16,I-43m,0.38844670585045404
Rh6Sb4,Fdd2,-0.047986295062443673
Rh2Ta4,I4/mcm,-0.29970704992017855
Mo2Ta2,Cmcm,0.3511306459887429
InMn5,Amm2,0.348006162550855
AgGa5,Cmmm,0.03383772837859963
NiPd3,Pm-3m,0.0067054398745094446
NaBr3,Cmmm,-0.6094928308533563
Na3Rh,Cmmm,0.3103064652176819
Fe2As,I4/mmm,0.011960028974741022
Cu2Rh6,Pmmn,0.06766825202389004
SbP3,Im-3m,0.20847037156052917
In2Pd2,P4/nmm,-0.4115068745040471
PI3,Pm-3m,0.8204711590365552
EuGa,Pm-3m,-0.5421530171607336
PbAs3,P4/mmm,0.3092709550260926
NaP,Cmmm,-0.09733618161966451
NbAs3,P4/mmm,0.19664171687654441
Rh6W4,Fdd2,-0.056281600477900894
Al2Sb4,I4_1/amd,0.15937347619241748
AuPa,P-6m2,-0.46091502664378403
PdU,P-6m2,-0.22302117908844998
Ag3Pb,Imm2,0.0971226535759504
Ba2Mn2,P4/nmm,0.8169081951931902
Ag3Au,Cmmm,-0.03159434235574432
Cu4Yb2,Imma,-0.29306236065696406
Pb4As3,I4/mmm,0.14305335311121883
Al4Bi2,P4_2/mnm,0.889244536310505
FeNb,P-6m2,0.32165901808184927
Mn3Pb,Pm-3m,0.45464713898393505
InPt,Pm-3m,-0.39542668981751383
Pb3As,Fm-3m,0.15823363362855103
Fe2As,P4/mmm,0.2919286981624853
Ni2Sb4,Pnnm,-0.3996609011663068
Ir4Nb8,Pa-3,0.298080597835078
IrW4,I4/mmm,1.2397460964890954
YbGe,P4/mmm,-0.8290159565154296
PtW2,Fmmm,-0.06319716704527896
InK,R-3m,0.0734591574714023
PBr3,Fm-3m,0.6417892177990348
Al3Br,I4/mmm,0.273000563654906
Rh2W2,Pmmn,-0.04885056453616343
Pd2W4,I4/mcm,0.42305827134038054
SmW,P-6m2,0.6281554503118381
AgCu8,I4/mmm,0.8151936839697029
CuMn2,I4/mmm,0.29130505928647804
Pd3Rb,P4/mmm,0.20620616910882195
Pd2W,I4/mmm,0.08373418892318558
SnSb,Pm-3m,0.09038024829415736
Ni2V4,Cmcm,-0.030894868176301788
Fe2Br2,Imma,0.554255786528496
AlSb2,I4/mmm,0.14448065322374148
IrTa5,Cmmm,-0.263741136245784
Ba2Ge2,P4/nmm,-0.17787586721580118
GaNa3,P4/mmm,0.01121232246022097
Sn6Sb2,Pm-3n,0.10372185009455182
IrNa3,Pmm2,0.37409639471632516
Ge2P4,C2/m,0.013760110548919494
Cu8In,I4/mmm,0.024576402903531875
Cu3Na5,Cmmm,0.2736034573217432
Fe4Pd2,Pnnm,0.8623138115758214
PdU,P-6m2,-0.22391754958687393
PtYb,R-3m,-0.881391785368073
Al4Pt2,Cmcm,-0.5791034507663954
PtP3,Pmmm,0.39924328811322507
PdAs,Cmmm,-0.13861689454641102
Ni2Sb4,Pnnm,-0.3743846982243711
Fe4Mn4,Pnma,0.04047113063341712
Pb4V4,Pnma,0.4396753374186346
SmYb,P-6m2,-0.3023586934686482
AlRb,P4/mmm,0.6302057448982932
Rh3Ta,I4/mmm,-0.4835740124948469
Fe2Ir2,P4/nmm,0.01034669125440324
Sn3Br,P4/mmm,-0.14913182653273926
RhSb,Pm-3m,-0.17561787712768773
Rh6P4,Fdd2,-0.49493041866207366
Ag2Br6,I4/mmm,-0.04418781781693193
Ga3Nb,I4/mmm,-0.3381442933782557
Ba4Ca2,I4_1/amd,0.10242213704040164
Na4Pd,I4/m,-0.025874176305129736
Cu5Mn,F-43m,0.1331142964003463
Pb2Sr2,Pmma,-0.6056881541202612
In3W,Fm-3m,0.8934791810267129
FeYb3,Pm-3m,0.337279709129779
Cu12Ge12,Pbcm,0.159939611134894
Au2Nb4,C2/m,0.051923667065191616
Cu2W,Immm,0.4542508312631017
Ag4Al2,Cmcm,-0.06928288901308004
Ag4Al2,Cmcm,-0.04842342677564323
Ba2Ir2,Cmcm,0.5409645036856263
Au2Sb2,Cmcm,-0.025592815343106867
Al2In2,P4/nmm,0.19809461239497095
Ag3Br,P4/mmm,-0.04662704465909018
Al16Ge8,Fd-3m,0.20016142286371105
Pt2Th2,Cmcm,-1.2350655038663056
Ga5Sr,Cmmm,-0.1824981728377247
MoSr3,Pmm2,0.9291439460161364
